,x,latent
106,0.8461538461538461,Flower
107,0.9655172413793104,Flower
108,0.8888888888888888,Flower
109,0.9090909090909091,Flower
110,0.9830508474576272,Flower
111,0.9830508474576272,Flower
112,0.9473684210526316,Flower
113,0.8235294117647058,Flower
114,0.9655172413793104,Flower
115,0.9090909090909091,Flower
116,0.8888888888888888,Flower
117,0.9473684210526316,Flower
118,0.9473684210526316,Flower
119,0.9473684210526316,Flower
120,0.8679245283018868,Flower
121,0.9090909090909091,Flower
122,0.9655172413793104,Flower
123,0.9655172413793104,Flower
124,0.9830508474576272,Flower
125,0.9285714285714286,Flower
126,0.8888888888888888,Flower
127,0.9090909090909091,Flower
128,0.9655172413793104,Flower
129,0.9285714285714286,Flower
130,0.9655172413793104,Flower
131,0.9473684210526316,Flower
132,0.9285714285714286,Flower
133,0.9285714285714286,Flower
134,0.9285714285714286,Flower
135,0.9090909090909091,Flower
136,0.8461538461538461,Flower
137,0.8679245283018868,Flower
138,0.9473684210526316,Flower
139,0.8679245283018868,Flower
140,0.8888888888888888,Flower
141,0.9090909090909091,Flower
142,0.8679245283018868,Flower
143,0.9655172413793104,Flower
144,0.9473684210526316,Flower
145,0.9830508474576272,Flower
146,0.9655172413793104,Flower
147,0.9655172413793104,Flower
148,0.9473684210526316,Flower
149,0.8888888888888888,Flower
150,0.9473684210526316,Flower
151,0.9655172413793104,Flower
152,0.8888888888888888,Flower
153,0.9830508474576272,Flower
154,0.9285714285714286,Flower
155,0.9473684210526316,Flower
156,0.9473684210526316,Flower
157,0.9655172413793104,Flower
158,0.8679245283018868,Flower
159,0.9473684210526316,Flower
160,0.9473684210526316,Flower
161,0.9285714285714286,Flower
162,0.9473684210526316,Flower
163,0.9090909090909091,Flower
164,0.9655172413793104,Flower
165,0.8679245283018868,Flower
166,0.9090909090909091,Flower
167,0.9285714285714286,Flower
168,0.9285714285714286,Flower
169,0.8888888888888888,Flower
170,0.9285714285714286,Flower
171,0.8888888888888888,Flower
172,0.9090909090909091,Flower
173,0.9655172413793104,Flower
174,0.9655172413793104,Flower
175,0.9090909090909091,Flower
176,0.9655172413793104,Flower
177,0.9655172413793104,Flower
178,0.9473684210526316,Flower
179,0.9285714285714286,Flower
180,0.8888888888888888,Flower
181,0.9655172413793104,Flower
182,0.9285714285714286,Flower
183,0.9655172413793104,Flower
184,0.8888888888888888,Flower
185,0.9090909090909091,Flower
186,0.8888888888888888,Flower
187,0.9655172413793104,Flower
188,0.9473684210526316,Flower
189,0.8888888888888888,Flower
190,0.8679245283018868,Flower
191,0.9473684210526316,Flower
192,0.8679245283018868,Flower
193,0.9473684210526316,Flower
194,0.9473684210526316,Flower
195,0.9090909090909091,Flower
196,0.9090909090909091,Flower
197,0.9090909090909091,Flower
198,0.9285714285714286,Flower
199,0.9285714285714286,Flower
200,0.9655172413793104,Flower
201,0.8679245283018868,Flower
202,0.9090909090909091,Flower
203,0.9830508474576272,Flower
204,0.9285714285714286,Flower
205,0.9830508474576272,Flower
206,0.8888888888888888,Flower
207,0.9285714285714286,Flower
208,0.9473684210526316,Flower
209,0.9655172413793104,Flower
210,0.9830508474576272,Flower
211,0.9285714285714286,Flower
212,0.9090909090909091,Flower
213,0.8679245283018868,Flower
214,0.8888888888888888,Flower
215,0.9090909090909091,Flower
216,0.9830508474576272,Flower
217,0.9830508474576272,Flower
218,0.9655172413793104,Flower
219,0.9655172413793104,Flower
220,0.9285714285714286,Flower
221,0.9655172413793104,Flower
222,0.9285714285714286,Flower
223,0.9473684210526316,Flower
224,0.9473684210526316,Flower
225,0.8888888888888888,Flower
226,0.9285714285714286,Flower
227,0.8679245283018868,Flower
228,0.9830508474576272,Flower
229,0.9655172413793104,Flower
230,0.9090909090909091,Flower
231,0.9655172413793104,Flower
232,0.9090909090909091,Flower
233,0.9655172413793104,Flower
234,0.9830508474576272,Flower
235,0.9285714285714286,Flower
236,0.9285714285714286,Flower
237,0.9655172413793104,Flower
238,0.9090909090909091,Flower
239,0.9830508474576272,Flower
240,0.9655172413793104,Flower
241,0.9655172413793104,Flower
242,0.9090909090909091,Flower
243,0.9655172413793104,Flower
244,0.9473684210526316,Flower
245,0.9473684210526316,Flower
246,0.9655172413793104,Flower
247,0.9830508474576272,Flower
248,0.9830508474576272,Flower
249,0.9830508474576272,Flower
250,0.8888888888888888,Flower
251,0.9655172413793104,Flower
252,0.8888888888888888,Flower
253,0.9830508474576272,Flower
254,0.9655172413793104,Flower
255,0.9285714285714286,Flower
256,0.9090909090909091,Flower
257,0.9655172413793104,Flower
258,0.9655172413793104,Flower
259,0.9285714285714286,Flower
260,0.9473684210526316,Flower
261,0.9473684210526316,Flower
262,0.9090909090909091,Flower
263,0.9090909090909091,Flower
264,0.9655172413793104,Flower
265,0.9473684210526316,Flower
266,0.9473684210526316,Flower
267,0.9655172413793104,Flower
268,0.9473684210526316,Flower
269,0.9473684210526316,Flower
270,0.9473684210526316,Flower
271,0.9830508474576272,Flower
272,0.9655172413793104,Flower
273,0.9473684210526316,Flower
274,0.9655172413793104,Flower
275,0.9655172413793104,Flower
276,0.9285714285714286,Flower
277,0.9830508474576272,Flower
278,0.8888888888888888,Flower
279,0.9655172413793104,Flower
280,0.9473684210526316,Flower
281,0.9285714285714286,Flower
282,0.9090909090909091,Flower
283,0.9830508474576272,Flower
284,0.9090909090909091,Flower
285,0.9285714285714286,Flower
286,0.9285714285714286,Flower
287,0.9830508474576272,Flower
288,0.9830508474576272,Flower
289,0.9285714285714286,Flower
290,0.9285714285714286,Flower
291,0.8679245283018868,Flower
292,0.8888888888888888,Flower
293,0.9655172413793104,Flower
294,0.9473684210526316,Flower
295,0.9655172413793104,Flower
296,0.9090909090909091,Flower
297,0.9285714285714286,Flower
298,0.8679245283018868,Flower
299,0.9473684210526316,Flower
300,0.9473684210526316,Flower
301,0.8888888888888888,Flower
302,0.8888888888888888,Flower
303,0.9830508474576272,Flower
304,0.9473684210526316,Flower
305,0.9473684210526316,Flower
306,0.9285714285714286,Flower
307,0.9285714285714286,Flower
308,0.9830508474576272,Flower
309,0.8888888888888888,Flower
310,0.9655172413793104,Flower
311,0.9655172413793104,Flower
312,0.9285714285714286,Flower
313,0.9285714285714286,Flower
314,0.9090909090909091,Flower
315,0.9473684210526316,Flower
316,0.9655172413793104,Flower
317,0.9090909090909091,Flower
318,0.9090909090909091,Flower
319,0.9090909090909091,Flower
320,0.9830508474576272,Flower
321,0.9655172413793104,Flower
322,0.9655172413793104,Flower
323,0.9285714285714286,Flower
324,0.9830508474576272,Flower
325,0.9830508474576272,Flower
326,0.9830508474576272,Flower
327,0.9655172413793104,Flower
328,0.9285714285714286,Flower
329,0.8235294117647058,Flower
330,0.9473684210526316,Flower
331,0.9830508474576272,Flower
332,0.9285714285714286,Flower
333,0.9830508474576272,Flower
334,0.9090909090909091,Flower
335,0.9655172413793104,Flower
336,0.9655172413793104,Flower
337,0.9285714285714286,Flower
338,0.9830508474576272,Flower
339,0.9285714285714286,Flower
340,0.9285714285714286,Flower
341,0.9655172413793104,Flower
342,0.9655172413793104,Flower
343,0.9655172413793104,Flower
344,0.9285714285714286,Flower
345,0.9655172413793104,Flower
346,0.9473684210526316,Flower
347,0.9655172413793104,Flower
348,0.9830508474576272,Flower
349,0.9830508474576272,Flower
350,0.9473684210526316,Flower
351,0.9830508474576272,Flower
352,0.9830508474576272,Flower
353,0.9285714285714286,Flower
354,0.9830508474576272,Flower
355,0.9655172413793104,Flower
356,0.9473684210526316,Flower
357,0.9655172413793104,Flower
358,0.9830508474576272,Flower
359,0.9655172413793104,Flower
360,0.9655172413793104,Flower
361,0.9830508474576272,Flower
362,0.9655172413793104,Flower
363,0.9655172413793104,Flower
364,0.9655172413793104,Flower
365,0.9655172413793104,Flower
366,0.9830508474576272,Flower
367,0.9090909090909091,Flower
368,0.9830508474576272,Flower
369,0.9655172413793104,Flower
370,0.9473684210526316,Flower
371,0.9655172413793104,Flower
372,0.9473684210526316,Flower
373,0.9473684210526316,Flower
374,0.9655172413793104,Flower
375,0.9655172413793104,Flower
376,0.9830508474576272,Flower
377,0.9655172413793104,Flower
378,0.9830508474576272,Flower
379,0.9285714285714286,Flower
380,0.9830508474576272,Flower
381,0.9655172413793104,Flower
382,0.9473684210526316,Flower
383,0.9830508474576272,Flower
384,0.9473684210526316,Flower
385,0.9655172413793104,Flower
386,0.9473684210526316,Flower
387,0.9830508474576272,Flower
388,0.9090909090909091,Flower
389,0.9830508474576272,Flower
390,0.9830508474576272,Flower
391,0.9473684210526316,Flower
392,0.9655172413793104,Flower
393,0.9655172413793104,Flower
394,0.9830508474576272,Flower
395,0.9830508474576272,Flower
396,0.9830508474576272,Flower
397,0.9655172413793104,Flower
398,0.9473684210526316,Flower
399,0.8888888888888888,Flower
400,0.9285714285714286,Flower
401,0.9473684210526316,Flower
402,0.9655172413793104,Flower
403,0.9473684210526316,Flower
404,0.8235294117647058,Flower
405,0.9830508474576272,Flower
406,0.9655172413793104,Flower
407,0.9473684210526316,Flower
408,0.9830508474576272,Flower
409,0.9655172413793104,Flower
410,0.9473684210526316,Flower
411,0.9830508474576272,Flower
412,0.9285714285714286,Flower
413,0.8679245283018868,Flower
414,0.9655172413793104,Flower
415,0.8679245283018868,Flower
416,0.9090909090909091,Flower
417,0.8888888888888888,Flower
418,0.9090909090909091,Flower
419,0.9655172413793104,Flower
420,0.9285714285714286,Flower
421,0.9655172413793104,Flower
422,0.9655172413793104,Flower
423,0.9285714285714286,Flower
424,0.9655172413793104,Flower
425,0.9473684210526316,Flower
426,0.9655172413793104,Flower
427,0.9285714285714286,Flower
428,0.9830508474576272,Flower
429,0.9655172413793104,Flower
430,0.9830508474576272,Flower
431,0.9830508474576272,Flower
432,0.9830508474576272,Flower
433,0.9473684210526316,Flower
434,0.9473684210526316,Flower
435,0.9655172413793104,Flower
436,0.8679245283018868,Flower
437,0.9285714285714286,Flower
438,0.9285714285714286,Flower
439,0.9655172413793104,Flower
440,0.9090909090909091,Flower
441,0.9830508474576272,Flower
442,0.9285714285714286,Flower
443,0.9655172413793104,Flower
444,0.9830508474576272,Flower
445,0.9830508474576272,Flower
446,0.9473684210526316,Flower
447,0.9830508474576272,Flower
448,0.9655172413793104,Flower
449,0.9285714285714286,Flower
450,0.9473684210526316,Flower
451,0.9473684210526316,Flower
452,0.9473684210526316,Flower
453,0.9473684210526316,Flower
454,0.9830508474576272,Flower
455,0.9090909090909091,Flower
456,0.9090909090909091,Flower
457,0.8888888888888888,Flower
458,0.9655172413793104,Flower
459,0.9655172413793104,Flower
460,0.8235294117647058,Flower
461,0.9655172413793104,Flower
462,0.9830508474576272,Flower
463,0.9830508474576272,Flower
464,0.9090909090909091,Flower
465,0.9473684210526316,Flower
466,0.9473684210526316,Flower
467,0.9655172413793104,Flower
468,0.9655172413793104,Flower
469,0.9655172413793104,Flower
470,0.9655172413793104,Flower
471,0.9830508474576272,Flower
472,0.9285714285714286,Flower
473,0.9655172413793104,Flower
474,0.9830508474576272,Flower
475,0.9830508474576272,Flower
476,0.9473684210526316,Flower
477,0.9655172413793104,Flower
478,0.9830508474576272,Flower
479,0.9473684210526316,Flower
480,0.9830508474576272,Flower
481,0.9655172413793104,Flower
482,0.9285714285714286,Flower
483,0.9473684210526316,Flower
484,0.9655172413793104,Flower
485,0.9285714285714286,Flower
486,0.9473684210526316,Flower
487,0.8888888888888888,Flower
488,0.9830508474576272,Flower
489,0.9830508474576272,Flower
490,0.9655172413793104,Flower
491,0.9655172413793104,Flower
492,0.9830508474576272,Flower
493,0.9655172413793104,Flower
494,0.9473684210526316,Flower
495,0.8461538461538461,Flower
496,0.8888888888888888,Flower
497,0.9285714285714286,Flower
498,0.9655172413793104,Flower
499,0.8888888888888888,Flower
500,0.9473684210526316,Flower
501,0.9090909090909091,Flower
502,0.9830508474576272,Flower
503,0.9285714285714286,Flower
504,0.9655172413793104,Flower
505,0.9655172413793104,Flower
506,0.9473684210526316,Flower
507,0.9473684210526316,Flower
508,0.9655172413793104,Flower
509,0.9830508474576272,Flower
510,0.9655172413793104,Flower
511,0.9655172413793104,Flower
512,0.9830508474576272,Flower
513,0.9090909090909091,Flower
514,0.9473684210526316,Flower
515,0.8888888888888888,Flower
516,0.9473684210526316,Flower
517,0.9473684210526316,Flower
518,0.9655172413793104,Flower
519,0.9473684210526316,Flower
520,0.9090909090909091,Flower
521,0.9655172413793104,Flower
522,0.9655172413793104,Flower
523,0.9655172413793104,Flower
524,0.9473684210526316,Flower
525,0.9285714285714286,Flower
526,0.9090909090909091,Flower
527,0.9285714285714286,Flower
528,0.9473684210526316,Flower
529,0.9830508474576272,Flower
530,0.9830508474576272,Flower
531,0.9655172413793104,Flower
532,0.9655172413793104,Flower
533,0.9830508474576272,Flower
534,0.9285714285714286,Flower
535,0.9655172413793104,Flower
536,0.9830508474576272,Flower
537,0.9473684210526316,Flower
538,0.9655172413793104,Flower
539,0.9285714285714286,Flower
540,0.9830508474576272,Flower
541,0.9473684210526316,Flower
542,0.9090909090909091,Flower
543,0.9090909090909091,Flower
544,0.9285714285714286,Flower
545,0.9830508474576272,Flower
546,0.9090909090909091,Flower
547,0.9655172413793104,Flower
548,0.9285714285714286,Flower
549,0.9655172413793104,Flower
550,0.9090909090909091,Flower
551,0.9285714285714286,Flower
552,0.9655172413793104,Flower
553,0.9285714285714286,Flower
554,0.9655172413793104,Flower
555,0.9473684210526316,Flower
556,0.9830508474576272,Flower
557,0.9473684210526316,Flower
558,0.9473684210526316,Flower
559,0.9830508474576272,Flower
560,0.9473684210526316,Flower
561,0.8888888888888888,Flower
562,0.9830508474576272,Flower
563,0.9830508474576272,Flower
564,0.9285714285714286,Flower
565,0.9285714285714286,Flower
566,0.9473684210526316,Flower
567,0.9090909090909091,Flower
568,0.9285714285714286,Flower
569,0.9285714285714286,Flower
570,0.9285714285714286,Flower
571,0.9655172413793104,Flower
572,0.9285714285714286,Flower
573,0.8888888888888888,Flower
574,0.9830508474576272,Flower
575,0.9655172413793104,Flower
576,0.9285714285714286,Flower
577,0.9473684210526316,Flower
578,0.9830508474576272,Flower
579,0.9473684210526316,Flower
580,0.9473684210526316,Flower
581,0.9830508474576272,Flower
582,0.9655172413793104,Flower
583,0.9473684210526316,Flower
584,0.9830508474576272,Flower
585,0.9655172413793104,Flower
586,0.9655172413793104,Flower
587,0.9655172413793104,Flower
588,0.9830508474576272,Flower
589,0.9655172413793104,Flower
590,0.9655172413793104,Flower
591,0.9830508474576272,Flower
592,0.9830508474576272,Flower
593,0.9655172413793104,Flower
594,0.9090909090909091,Flower
595,0.9473684210526316,Flower
596,0.9830508474576272,Flower
597,0.9473684210526316,Flower
598,0.9285714285714286,Flower
599,0.9655172413793104,Flower
600,0.8888888888888888,Flower
601,0.9473684210526316,Flower
602,0.9655172413793104,Flower
603,0.9473684210526316,Flower
604,0.9830508474576272,Flower
605,0.9655172413793104,Flower
606,0.9655172413793104,Flower
607,0.9655172413793104,Flower
608,0.9655172413793104,Flower
609,0.9473684210526316,Flower
610,0.9473684210526316,Flower
611,0.9285714285714286,Flower
612,0.9655172413793104,Flower
613,0.9830508474576272,Flower
614,0.9473684210526316,Flower
615,0.9655172413793104,Flower
616,0.9285714285714286,Flower
617,0.9830508474576272,Flower
618,0.9473684210526316,Flower
619,0.9285714285714286,Flower
620,0.9473684210526316,Flower
621,0.9473684210526316,Flower
622,0.9830508474576272,Flower
623,0.9830508474576272,Flower
624,0.9473684210526316,Flower
625,0.9655172413793104,Flower
626,0.9830508474576272,Flower
627,0.9285714285714286,Flower
628,0.9090909090909091,Flower
629,0.9830508474576272,Flower
630,0.9090909090909091,Flower
631,0.9655172413793104,Flower
632,0.9473684210526316,Flower
633,0.9830508474576272,Flower
634,0.8888888888888888,Flower
635,0.9473684210526316,Flower
636,0.9830508474576272,Flower
637,0.9655172413793104,Flower
638,0.9830508474576272,Flower
639,0.9830508474576272,Flower
640,0.8461538461538461,Flower
641,0.9655172413793104,Flower
642,0.9830508474576272,Flower
643,0.9655172413793104,Flower
644,0.9830508474576272,Flower
645,0.9830508474576272,Flower
646,0.9473684210526316,Flower
647,0.9655172413793104,Flower
648,0.9655172413793104,Flower
649,0.9655172413793104,Flower
650,0.9655172413793104,Flower
651,0.9285714285714286,Flower
652,0.9285714285714286,Flower
653,0.9655172413793104,Flower
654,0.9285714285714286,Flower
655,0.9655172413793104,Flower
656,0.9285714285714286,Flower
657,0.8235294117647058,Flower
658,0.9655172413793104,Flower
659,0.9285714285714286,Flower
660,0.9285714285714286,Flower
661,0.9285714285714286,Flower
662,0.9655172413793104,Flower
663,0.9473684210526316,Flower
664,0.9830508474576272,Flower
665,0.8888888888888888,Flower
666,0.9285714285714286,Flower
667,0.9285714285714286,Flower
668,0.9655172413793104,Flower
669,0.9090909090909091,Flower
670,0.8461538461538461,Flower
671,0.9285714285714286,Flower
672,0.9655172413793104,Flower
673,0.9830508474576272,Flower
674,0.9473684210526316,Flower
675,0.9830508474576272,Flower
676,0.9655172413793104,Flower
677,0.9830508474576272,Flower
678,0.8679245283018868,Flower
679,0.9473684210526316,Flower
680,0.9090909090909091,Flower
681,0.9285714285714286,Flower
682,0.9655172413793104,Flower
683,0.9473684210526316,Flower
684,0.8888888888888888,Flower
685,0.9285714285714286,Flower
686,0.9473684210526316,Flower
687,0.9285714285714286,Flower
688,0.8888888888888888,Flower
689,0.9473684210526316,Flower
690,0.9830508474576272,Flower
691,0.9473684210526316,Flower
692,0.9090909090909091,Flower
693,0.9830508474576272,Flower
694,0.9830508474576272,Flower
695,0.9473684210526316,Flower
696,0.9830508474576272,Flower
697,0.8679245283018868,Flower
698,0.9473684210526316,Flower
699,0.9830508474576272,Flower
700,0.9830508474576272,Flower
701,0.9830508474576272,Flower
702,0.9473684210526316,Flower
703,0.9655172413793104,Flower
704,0.9473684210526316,Flower
705,0.9473684210526316,Flower
706,0.9830508474576272,Flower
707,0.8888888888888888,Flower
708,0.9473684210526316,Flower
709,0.8679245283018868,Flower
710,0.9830508474576272,Flower
711,0.9473684210526316,Flower
712,0.9090909090909091,Flower
713,0.9473684210526316,Flower
714,0.8888888888888888,Flower
715,0.9090909090909091,Flower
716,0.9830508474576272,Flower
717,0.9655172413793104,Flower
718,0.9090909090909091,Flower
719,0.9285714285714286,Flower
720,0.9285714285714286,Flower
721,0.9655172413793104,Flower
722,0.9473684210526316,Flower
723,0.9285714285714286,Flower
724,0.9655172413793104,Flower
725,0.9655172413793104,Flower
726,0.9090909090909091,Flower
727,0.9655172413793104,Flower
728,0.9830508474576272,Flower
729,0.9090909090909091,Flower
730,0.9285714285714286,Flower
731,0.8888888888888888,Flower
732,0.8461538461538461,Flower
733,0.9473684210526316,Flower
734,0.8679245283018868,Flower
735,0.9830508474576272,Flower
736,0.9655172413793104,Flower
737,0.9830508474576272,Flower
738,0.9655172413793104,Flower
739,0.9090909090909091,Flower
740,0.9090909090909091,Flower
741,0.9655172413793104,Flower
742,0.8888888888888888,Flower
743,0.9655172413793104,Flower
744,0.9473684210526316,Flower
745,0.9090909090909091,Flower
746,0.9830508474576272,Flower
747,0.9655172413793104,Flower
748,0.9830508474576272,Flower
749,0.9473684210526316,Flower
750,0.9830508474576272,Flower
751,0.9655172413793104,Flower
752,0.9830508474576272,Flower
753,0.9830508474576272,Flower
754,0.9830508474576272,Flower
755,0.9473684210526316,Flower
756,0.9090909090909091,Flower
757,0.9830508474576272,Flower
758,0.9655172413793104,Flower
759,0.9473684210526316,Flower
760,0.9830508474576272,Flower
761,0.9655172413793104,Flower
762,0.9655172413793104,Flower
763,0.9830508474576272,Flower
764,0.9830508474576272,Flower
765,0.9655172413793104,Flower
766,0.9473684210526316,Flower
767,0.8888888888888888,Flower
768,0.9473684210526316,Flower
769,0.9830508474576272,Flower
770,0.9090909090909091,Flower
771,0.9473684210526316,Flower
772,0.9473684210526316,Flower
773,0.9473684210526316,Flower
774,0.9655172413793104,Flower
775,0.9655172413793104,Flower
776,0.9655172413793104,Flower
777,0.9830508474576272,Flower
778,0.9830508474576272,Flower
779,0.9655172413793104,Flower
780,0.9473684210526316,Flower
781,0.9655172413793104,Flower
782,0.9655172413793104,Flower
783,0.9473684210526316,Flower
784,0.8888888888888888,Flower
785,0.9285714285714286,Flower
786,0.9473684210526316,Flower
787,0.9473684210526316,Flower
788,0.9830508474576272,Flower
789,0.9655172413793104,Flower
790,0.9655172413793104,Flower
791,0.9473684210526316,Flower
792,0.9473684210526316,Flower
793,0.9655172413793104,Flower
794,0.9473684210526316,Flower
795,0.9830508474576272,Flower
796,0.9830508474576272,Flower
797,0.9655172413793104,Flower
798,0.9473684210526316,Flower
799,0.9285714285714286,Flower
800,0.8888888888888888,Flower
801,0.9655172413793104,Flower
802,0.9473684210526316,Flower
803,0.9830508474576272,Flower
804,0.9473684210526316,Flower
805,0.9090909090909091,Flower
806,0.9473684210526316,Flower
807,0.9473684210526316,Flower
808,0.9830508474576272,Flower
809,0.9473684210526316,Flower
810,0.9285714285714286,Flower
811,0.9655172413793104,Flower
812,0.9473684210526316,Flower
813,0.9830508474576272,Flower
814,0.9830508474576272,Flower
815,0.9655172413793104,Flower
816,0.9830508474576272,Flower
817,0.9473684210526316,Flower
818,0.9473684210526316,Flower
819,0.9473684210526316,Flower
820,0.9655172413793104,Flower
821,0.9473684210526316,Flower
822,0.9285714285714286,Flower
823,0.9655172413793104,Flower
824,0.9285714285714286,Flower
825,0.9830508474576272,Flower
826,0.9655172413793104,Flower
827,0.9473684210526316,Flower
828,0.9655172413793104,Flower
829,0.9830508474576272,Flower
830,0.9830508474576272,Flower
831,0.8679245283018868,Flower
832,0.9655172413793104,Flower
833,0.9830508474576272,Flower
834,0.9473684210526316,Flower
835,0.9473684210526316,Flower
836,0.9655172413793104,Flower
837,0.9655172413793104,Flower
838,0.9830508474576272,Flower
839,0.9655172413793104,Flower
840,0.9830508474576272,Flower
841,0.9473684210526316,Flower
842,0.9473684210526316,Flower
843,0.9285714285714286,Flower
844,0.9830508474576272,Flower
845,0.9655172413793104,Flower
846,0.9090909090909091,Flower
847,0.9473684210526316,Flower
848,0.9473684210526316,Flower
849,0.9655172413793104,Flower
850,0.9830508474576272,Flower
851,0.9655172413793104,Flower
852,0.9473684210526316,Flower
853,0.9655172413793104,Flower
854,0.9473684210526316,Flower
855,0.9655172413793104,Flower
856,0.9473684210526316,Flower
857,0.9655172413793104,Flower
858,0.9655172413793104,Flower
859,0.9473684210526316,Flower
860,0.9655172413793104,Flower
861,0.9473684210526316,Flower
862,0.9285714285714286,Flower
863,0.9655172413793104,Flower
864,0.9655172413793104,Flower
865,0.9473684210526316,Flower
866,0.9473684210526316,Flower
867,0.9473684210526316,Flower
868,0.9655172413793104,Flower
869,0.9285714285714286,Flower
870,0.9473684210526316,Flower
871,0.9090909090909091,Flower
872,0.9473684210526316,Flower
873,0.9655172413793104,Flower
874,0.9655172413793104,Flower
875,0.9655172413793104,Flower
876,0.9655172413793104,Flower
877,0.9655172413793104,Flower
878,0.9473684210526316,Flower
879,0.9473684210526316,Flower
880,0.9655172413793104,Flower
881,0.9830508474576272,Flower
882,0.9473684210526316,Flower
883,0.9830508474576272,Flower
884,0.9655172413793104,Flower
885,0.9285714285714286,Flower
886,0.9830508474576272,Flower
887,0.9655172413793104,Flower
888,0.9655172413793104,Flower
889,0.9655172413793104,Flower
890,0.9655172413793104,Flower
891,0.9473684210526316,Flower
892,0.9655172413793104,Flower
893,0.9830508474576272,Flower
894,0.9830508474576272,Flower
895,0.9090909090909091,Flower
896,0.9285714285714286,Flower
897,0.9473684210526316,Flower
898,0.9830508474576272,Flower
899,0.9473684210526316,Flower
900,0.9473684210526316,Flower
901,0.9473684210526316,Flower
902,0.9473684210526316,Flower
903,0.9655172413793104,Flower
904,0.9655172413793104,Flower
905,0.9830508474576272,Flower
906,0.9473684210526316,Flower
907,0.9285714285714286,Flower
908,0.9655172413793104,Flower
909,0.9473684210526316,Flower
910,0.9830508474576272,Flower
911,0.9473684210526316,Flower
912,0.9830508474576272,Flower
913,0.9655172413793104,Flower
914,0.9473684210526316,Flower
915,0.9473684210526316,Flower
916,0.9473684210526316,Flower
917,0.9473684210526316,Flower
918,0.9655172413793104,Flower
919,0.9655172413793104,Flower
920,0.9473684210526316,Flower
921,0.9655172413793104,Flower
922,0.9285714285714286,Flower
923,0.9473684210526316,Flower
924,0.9285714285714286,Flower
925,0.9473684210526316,Flower
926,0.9655172413793104,Flower
927,0.9473684210526316,Flower
928,0.9830508474576272,Flower
929,0.9473684210526316,Flower
930,0.9285714285714286,Flower
931,0.9830508474576272,Flower
